Pairs,Sharpe,Simple_rtn,STD,Trading_times,Holding_days,Total_days,Comm
MA_57 MA_100,0.029814427853394183,1.5349261744812024,0.010445341461267976,54.0,3234.0,4936.0,0.0
MA_58 MA_68,-0.08478319711642278,0.8870327893955652,0.010553022450913097,134.0,3095.0,4936.0,0.0
MA_58 MA_69,-0.12893627524004475,0.9810735259434098,0.010559499136719677,124.0,3105.0,4936.0,0.0
MA_58 MA_70,-0.18276495289176373,0.8411982191466163,0.010595660325998858,118.0,3109.0,4936.0,0.0
MA_58 MA_71,-0.0844155255516105,1.0912292195774844,0.010491994936421294,116.0,3124.0,4936.0,0.0
MA_58 MA_72,-0.1697535298234398,1.2446670104525066,0.010539480094937697,98.0,3133.0,4936.0,0.0
MA_58 MA_73,-0.1678716968761386,1.1518320396447672,0.010541114763117409,98.0,3137.0,4936.0,0.0
MA_58 MA_74,-0.14499051801075982,1.4435204012404212,0.010533556660780137,88.0,3127.0,4936.0,0.0
MA_58 MA_75,-0.1062222556605714,1.265615976804681,0.01055329764969788,86.0,3119.0,4936.0,0.0
MA_58 MA_76,-0.10622225566057082,1.2698622228811067,0.010553297649697872,86.0,3124.0,4936.0,0.0
MA_58 MA_77,0.02143579281351172,1.2603141903646633,0.010522915602251121,84.0,3132.0,4936.0,0.0
MA_58 MA_78,-0.07830449368805871,1.232370285857375,0.010474297731602343,86.0,3131.0,4936.0,0.0
MA_58 MA_79,-0.15963590815863415,1.1630234255495169,0.010509977733802134,82.0,3126.0,4936.0,0.0
MA_58 MA_80,-0.21556942206017626,1.124985910757939,0.010527097353472549,82.0,3136.0,4936.0,0.0
MA_58 MA_81,-0.3237043063652046,1.4011098444389862,0.010462017523800467,80.0,3137.0,4936.0,0.0
MA_58 MA_82,-0.1980203841678687,1.403846690757962,0.010491593183495596,78.0,3148.0,4936.0,0.0
MA_58 MA_83,-0.1416942047846381,1.3190158037347213,0.010474369987018338,72.0,3155.0,4936.0,0.0
MA_58 MA_84,-0.23862623995479737,1.481712362712111,0.010526569447863565,68.0,3159.0,4936.0,0.0
MA_58 MA_85,-0.28277396454054204,1.3101428523543799,0.010515300170717582,68.0,3156.0,4936.0,0.0
MA_58 MA_86,-0.2916065180857975,1.4574380854334148,0.010513418232582226,68.0,3158.0,4936.0,0.0
MA_58 MA_87,-0.35676945256267506,1.7379033274331501,0.010488736958120429,66.0,3155.0,4936.0,0.0
MA_58 MA_88,-0.37039546081579117,1.7560699041932843,0.010484124134513762,66.0,3161.0,4936.0,0.0
MA_58 MA_89,-0.3147412828082714,1.605211038057976,0.01046654421178679,66.0,3156.0,4936.0,0.0
MA_58 MA_90,-0.31474128280827,1.480318569829576,0.010466544211786792,64.0,3151.0,4936.0,0.0
MA_58 MA_91,-0.25647439224367413,1.5667009445650861,0.010484202273827658,66.0,3159.0,4936.0,0.0
MA_58 MA_92,-0.17895047466472416,1.3596642211210463,0.010533328104293183,62.0,3155.0,4936.0,0.0
MA_58 MA_93,-0.1789504746647234,1.0823139331836136,0.010533328104293188,58.0,3149.0,4936.0,0.0
MA_58 MA_94,-0.1665475739209275,1.081912313470692,0.010552354731542344,56.0,3142.0,4936.0,0.0
MA_58 MA_95,-0.07682589631068769,1.1874292060216756,0.010562601130000883,54.0,3136.0,4936.0,0.0
MA_58 MA_96,-0.04061733534204827,1.2269612817849151,0.010551657936599922,56.0,3215.0,4936.0,0.0
MA_58 MA_97,-0.007815209631981455,1.3303565396397454,0.010557238046229418,56.0,3220.0,4936.0,0.0
MA_58 MA_98,-0.15278878661236633,1.5039290489886712,0.010571656287637805,56.0,3224.0,4936.0,0.0
MA_58 MA_99,0.04583324309249086,1.5859500946929632,0.010362454955569284,56.0,3231.0,4936.0,0.0
MA_58 MA_100,0.2758556241922557,1.755748066023406,0.010225977038221087,56.0,3237.0,4936.0,0.0
MA_59 MA_69,-0.16561755085665822,0.8981277796196099,0.0105624374666099,134.0,3099.0,4936.0,0.0
MA_59 MA_70,-0.18563317098389798,0.9688940563375541,0.010595599038732705,126.0,3106.0,4936.0,0.0
MA_59 MA_71,-0.15027582734687128,0.9006162261323667,0.010505800832668605,120.0,3113.0,4936.0,0.0
MA_59 MA_72,-0.19627451155837355,1.232107545993137,0.010438576599474869,118.0,3130.0,4936.0,0.0
MA_59 MA_73,-0.29503554667702514,1.3944463823725282,0.010478137988564597,98.0,3133.0,4936.0,0.0
MA_59 MA_74,-0.14499051801075993,1.041835044185405,0.010533556660780128,92.0,3127.0,4936.0,0.0
MA_59 MA_75,-0.17095163538698638,1.0030923306591877,0.010509552235793128,86.0,3123.0,4936.0,0.0
MA_59 MA_76,-0.08914876172475007,1.0551341295576147,0.010473325910290454,86.0,3120.0,4936.0,0.0
MA_59 MA_77,-0.07535006170793726,1.1672546641433712,0.010474345920660202,82.0,3122.0,4936.0,0.0
MA_59 MA_78,-0.15963590815863676,1.2136321250501267,0.010509977733802139,82.0,3126.0,4936.0,0.0
MA_59 MA_79,-0.3237043063652045,1.3334899278225074,0.01046201752380047,82.0,3127.0,4936.0,0.0
MA_59 MA_80,-0.28197140977008045,1.5840812810355773,0.010452417304073596,82.0,3122.0,4936.0,0.0
MA_59 MA_81,-0.19802038416786924,1.6948026885805239,0.010491593183495603,82.0,3131.0,4936.0,0.0
MA_59 MA_82,-0.18003168205759798,1.7395538727672633,0.010489908757360089,84.0,3140.0,4936.0,0.0
MA_59 MA_83,-0.27600552378172194,1.0658702781096547,0.010541866716624755,78.0,3151.0,4936.0,0.0
MA_59 MA_84,-0.2650982385894483,1.307645591944322,0.010513687686706106,70.0,3160.0,4936.0,0.0
MA_59 MA_85,-0.27830302653026523,1.5149067455408,0.01051455502970783,68.0,3158.0,4936.0,0.0
MA_59 MA_86,-0.27830302653026584,1.8125722722779032,0.010514555029707833,70.0,3157.0,4936.0,0.0
MA_59 MA_87,-0.323916755635322,1.7351786630573964,0.010506669595308842,68.0,3160.0,4936.0,0.0
MA_59 MA_88,-0.38884377750176313,1.5517292019052058,0.010481877045606408,66.0,3158.0,4936.0,0.0
MA_59 MA_89,-0.388843777501763,1.4341833335564567,0.010481877045606412,64.0,3162.0,4936.0,0.0
MA_59 MA_90,-0.27526127441438675,1.4608223106820377,0.010482052308964188,64.0,3162.0,4936.0,0.0
MA_59 MA_91,-0.2752612744143857,1.4599797066838702,0.010482052308964202,62.0,3159.0,4936.0,0.0
MA_59 MA_92,-0.17895047466472486,1.4118093896122268,0.010533328104293182,60.0,3157.0,4936.0,0.0
MA_59 MA_93,-0.18353101528012444,1.201605426113654,0.010550686509477398,60.0,3162.0,4936.0,0.0
MA_59 MA_94,-0.08527773916412089,1.207585357218382,0.010602856303574631,58.0,3235.0,4936.0,0.0
MA_59 MA_95,-0.14155272298421137,1.2652523283448196,0.010579573744826262,62.0,3226.0,4936.0,0.0
MA_59 MA_96,-0.008480378453859608,1.2867552718082114,0.010546200634677502,56.0,3219.0,4936.0,0.0
MA_59 MA_97,0.2332128143665866,1.5158501407822045,0.010340614494952246,56.0,3217.0,4936.0,0.0
MA_59 MA_98,0.1452518628671509,1.7225896929831683,0.010378026626087054,56.0,3223.0,4936.0,0.0
MA_59 MA_99,0.10651847704865099,1.7641339178762059,0.010360347721453745,58.0,3233.0,4936.0,0.0
MA_59 MA_100,0.07353935655181995,1.636940429977309,0.010355147521380564,56.0,3240.0,4936.0,0.0
MA_60 MA_70,-0.3154083297251317,0.8993355069299371,0.010534816197001962,128.0,3112.0,4936.0,0.0
MA_60 MA_71,-0.25941924851333814,0.7925506964503677,0.01044090212478171,122.0,3111.0,4936.0,0.0
MA_60 MA_72,-0.31016110586290774,1.2383539458632784,0.01039051490414348,116.0,3119.0,4936.0,0.0
MA_60 MA_73,-0.3740653103152442,1.064391109895738,0.010426425759341943,106.0,3128.0,4936.0,0.0
MA_60 MA_74,-0.30048182264472756,0.992220563221375,0.010422739936354867,92.0,3135.0,4936.0,0.0
MA_60 MA_75,-0.17095163538698693,1.210065442092168,0.010509552235793135,88.0,3132.0,4936.0,0.0
MA_60 MA_76,-0.1703045540459491,1.5753095141743843,0.010508971502222268,88.0,3119.0,4936.0,0.0
MA_60 MA_77,-0.11676466968563301,1.5076682143183158,0.010500112962563412,84.0,3121.0,4936.0,0.0
MA_60 MA_78,-0.28197140977008034,1.5263827353923247,0.010452417304073602,82.0,3124.0,4936.0,0.0
MA_60 MA_79,-0.19802038416786943,1.7800570322258134,0.010491593183495592,84.0,3126.0,4936.0,0.0
MA_60 MA_80,-0.18003168205759737,1.8653495992341926,0.010489908757360084,84.0,3119.0,4936.0,0.0
MA_60 MA_81,-0.18003168205759734,1.844189209313789,0.010489908757360085,80.0,3126.0,4936.0,0.0
MA_60 MA_82,-0.31984685617957176,1.7274593720092648,0.010530538930606119,82.0,3132.0,4936.0,0.0
MA_60 MA_83,-0.33835840668253864,1.5526313684309923,0.01052834367957771,78.0,3138.0,4936.0,0.0
MA_60 MA_84,-0.3513726997676582,1.5180019645602711,0.010529165410541325,72.0,3151.0,4936.0,0.0
MA_60 MA_85,-0.3863651643262044,1.7640065267592284,0.0105215935933026,68.0,3154.0,4936.0,0.0
MA_60 MA_86,-0.31067433230445196,1.7200490979365104,0.010507826624706965,66.0,3158.0,4936.0,0.0
MA_60 MA_87,-0.31067433230445035,1.4591788934788306,0.01050782662470695,66.0,3157.0,4936.0,0.0
MA_60 MA_88,-0.2832615280255208,1.6035276812278623,0.01048633181051642,66.0,3159.0,4936.0,0.0
MA_60 MA_89,-0.29206858331822877,1.5937263165188917,0.010480291895239689,62.0,3156.0,4936.0,0.0
MA_60 MA_90,-0.292068583318228,1.3349813366315626,0.010480291895239694,66.0,3160.0,4936.0,0.0
MA_60 MA_91,-0.23096245659170112,1.5583649384162301,0.010524637896476901,60.0,3158.0,4936.0,0.0
MA_60 MA_92,-0.23096245659170042,1.3456355968534486,0.010524637896476903,60.0,3162.0,4936.0,0.0
MA_60 MA_93,-0.18353101528012508,1.1332887040400554,0.0105506865094774,60.0,3236.0,4936.0,0.0
MA_60 MA_94,0.14995830310250763,1.3315930499363273,0.010387952999887064,60.0,3236.0,4936.0,0.0
MA_60 MA_95,0.16076815023979651,1.5932952381012337,0.010388429440542376,58.0,3236.0,4936.0,0.0
MA_60 MA_96,0.1868939962425519,1.4248840951380357,0.010351222725236758,58.0,3231.0,4936.0,0.0
MA_60 MA_97,0.1535019026699264,1.6521393059605214,0.010346122073270356,56.0,3236.0,4936.0,0.0
MA_60 MA_98,0.11214277797218887,1.705376344843566,0.010372885930898084,54.0,3239.0,4936.0,0.0
MA_60 MA_99,0.07353935655182137,1.7390666753580049,0.010355147521380557,54.0,3238.0,4936.0,0.0
MA_60 MA_100,0.13521441708007553,1.7578405632240321,0.010321373090551549,50.0,3245.0,4936.0,0.0
MA_61 MA_71,-0.35476961852358097,1.1826950917072745,0.01039097180416571,128.0,3117.0,4936.0,0.0
MA_61 MA_72,-0.34869156701838044,1.1606426091332542,0.010406677358355702,114.0,3119.0,4936.0,0.0
MA_61 MA_73,-0.36290418068599595,1.0565866334196237,0.010429664072796309,108.0,3125.0,4936.0,0.0
MA_61 MA_74,-0.2109287038266646,1.2978190783463082,0.010435514138514224,98.0,3129.0,4936.0,0.0
MA_61 MA_75,-0.2094777281557429,1.4380385896461565,0.010531373304465729,94.0,3131.0,4936.0,0.0
MA_61 MA_76,-0.113836240057733,1.514867065873959,0.010500165879366054,88.0,3126.0,4936.0,0.0
MA_61 MA_77,-0.11676466968563376,1.6934393823816452,0.010500112962563405,86.0,3109.0,4936.0,0.0
MA_61 MA_78,-0.19802038416786946,1.626772891713422,0.01049159318349559,80.0,3116.0,4936.0,0.0
MA_61 MA_79,-0.22471662913188076,1.4743308009409875,0.010478717033751101,80.0,3119.0,4936.0,0.0
MA_61 MA_80,-0.3198468561795707,1.4969847670930223,0.010530538930606131,84.0,3120.0,4936.0,0.0
MA_61 MA_81,-0.4577913058358577,1.767627366563362,0.010616263938985106,84.0,3129.0,4936.0,0.0
MA_61 MA_82,-0.45779130583585775,1.5672207955979287,0.010616263938985104,78.0,3143.0,4936.0,0.0
MA_61 MA_83,-0.5044670053244713,1.262023495141099,0.010609294099075612,80.0,3139.0,4936.0,0.0
MA_61 MA_84,-0.4028079162075901,1.425074690172377,0.010519753762655777,80.0,3144.0,4936.0,0.0
MA_61 MA_85,-0.3814478591609089,1.8011054615595725,0.010522749999598088,68.0,3156.0,4936.0,0.0
MA_61 MA_86,-0.32474103298264495,1.523283514116744,0.010504348952093335,66.0,3154.0,4936.0,0.0
MA_61 MA_87,-0.26990377177833036,1.6299261381599557,0.010487466039728202,66.0,3161.0,4936.0,0.0
MA_61 MA_88,-0.21282287094064928,1.524718837663876,0.010505898668247906,64.0,3165.0,4936.0,0.0
MA_61 MA_89,-0.030347429556427837,1.617888468055066,0.010294874815298413,64.0,3157.0,4936.0,0.0
MA_61 MA_90,-0.035675593698350286,1.6669397732593567,0.010315161005631816,62.0,3152.0,4936.0,0.0
MA_61 MA_91,-0.03567559369835028,1.5300613017341473,0.01031516100563182,62.0,3160.0,4936.0,0.0
MA_61 MA_92,0.013829584746236115,1.373100219975508,0.010341326212791898,60.0,3159.0,4936.0,0.0
MA_61 MA_93,0.04694570511355525,1.156537908928795,0.010335683548534537,60.0,3239.0,4936.0,0.0
MA_61 MA_94,0.11685755842989971,1.3676903279119994,0.010382823502832273,60.0,3241.0,4936.0,0.0
MA_61 MA_95,0.14201487507101976,1.499895354128678,0.010384218026508298,58.0,3241.0,4936.0,0.0
MA_61 MA_96,0.09181428438108444,1.3643378398122423,0.010365079928919205,54.0,3237.0,4936.0,0.0
MA_61 MA_97,0.15316599529892216,1.614625694107589,0.010346403825957194,54.0,3238.0,4936.0,0.0
MA_61 MA_98,0.1809425501518277,1.5950099911558708,0.010349893899537825,54.0,3245.0,4936.0,0.0
MA_61 MA_99,0.2272176611909464,1.704686835627696,0.010339294854474454,54.0,3249.0,4936.0,0.0
MA_61 MA_100,0.201029546323489,1.7611107511792103,0.01034255099640812,50.0,3253.0,4936.0,0.0
MA_62 MA_72,-0.3374673099696928,0.8694899754384124,0.010409908444589297,126.0,3122.0,4936.0,0.0
MA_62 MA_73,-0.3213541195723522,0.9973000713325877,0.010420107755331426,112.0,3129.0,4936.0,0.0
MA_62 MA_74,-0.3071107332915606,0.9100849712305714,0.010469087582483144,102.0,3131.0,4936.0,0.0
MA_62 MA_75,-0.27059242682028184,0.935997113400941,0.01051842797479037,100.0,3123.0,4936.0,0.0
MA_62 MA_76,-0.11044899853914988,1.3047993582318131,0.010524095168566098,94.0,3129.0,4936.0,0.0
MA_62 MA_77,-0.1336640549285139,1.622074479360295,0.010544948080053993,94.0,3120.0,4936.0,0.0
MA_62 MA_78,-0.24258247940308325,1.4583329970741952,0.010480367917247584,88.0,3114.0,4936.0,0.0
MA_62 MA_79,-0.3198468561795708,1.3047438738114914,0.010530538930606128,78.0,3108.0,4936.0,0.0
MA_62 MA_80,-0.4577913058358583,1.652954153113305,0.010616263938985106,82.0,3125.0,4936.0,0.0
MA_62 MA_81,-0.5044670053244712,1.6989323609377105,0.010609294099075614,80.0,3126.0,4936.0,0.0
MA_62 MA_82,-0.5204488147199142,1.4990950293603489,0.010607374479278895,82.0,3128.0,4936.0,0.0
MA_62 MA_83,-0.5204488147199156,1.2629754200325265,0.010607374479278894,78.0,3143.0,4936.0,0.0
MA_62 MA_84,-0.3205554370898674,1.5356918668613315,0.010405160370195845,78.0,3142.0,4936.0,0.0
MA_62 MA_85,-0.2624508243422416,1.9213077564418586,0.010386376400888332,70.0,3149.0,4936.0,0.0
MA_62 MA_86,-0.07489823548348856,1.7976190564690526,0.0103137097041289,66.0,3159.0,4936.0,0.0
MA_62 MA_87,-0.0748982354834872,1.6877624851438617,0.0103137097041289,66.0,3158.0,4936.0,0.0
MA_62 MA_88,-0.11133100918192462,1.6289261938539354,0.010306743549863587,64.0,3150.0,4936.0,0.0
MA_62 MA_89,0.0007889842982266507,1.8495894487122273,0.010334001164302468,64.0,3151.0,4936.0,0.0
MA_62 MA_90,0.000788984298225292,1.6089571182583464,0.010334001164302466,64.0,3152.0,4936.0,0.0
MA_62 MA_91,0.014173065843168018,1.5304132342422356,0.010330392460465012,60.0,3152.0,4936.0,0.0
MA_62 MA_92,0.20393969825454117,1.3296632188554676,0.010345807275883325,62.0,3151.0,4936.0,0.0
MA_62 MA_93,0.11685755842989719,1.3542299420270583,0.010382823502832256,60.0,3235.0,4936.0,0.0
MA_62 MA_94,0.21855786954711548,1.3628009050250425,0.010346671810118337,58.0,3236.0,4936.0,0.0
MA_62 MA_95,0.22952504391479764,1.3741280044428494,0.010347121662648754,58.0,3242.0,4936.0,0.0
MA_62 MA_96,0.1786069285768549,1.5512349081787646,0.010328085815586733,56.0,3242.0,4936.0,0.0
MA_62 MA_97,0.15210266633875225,1.6955871200445292,0.010346407313198686,54.0,3241.0,4936.0,0.0
MA_62 MA_98,0.17987487394811305,1.870200578122291,0.010349898530790491,54.0,3248.0,4936.0,0.0
MA_62 MA_99,0.15498426249197475,1.9210585939066362,0.010353100914076313,54.0,3254.0,4936.0,0.0
MA_62 MA_100,0.15334932939196427,1.9311176382579451,0.010331985560407717,50.0,3256.0,4936.0,0.0
MA_63 MA_73,-0.35065088003569755,1.1084240302771762,0.01047818954524147,126.0,3124.0,4936.0,0.0
MA_63 MA_74,-0.35107571744961147,1.084598006647583,0.01045762269565346,106.0,3135.0,4936.0,0.0
MA_63 MA_75,0.02414573800701177,1.2651731563834683,0.010349103357551752,102.0,3129.0,4936.0,0.0
MA_63 MA_76,0.0914332626291979,1.7402078677310016,0.010313556476854526,98.0,3126.0,4936.0,0.0
MA_63 MA_77,-0.09088714503662235,1.6383317012707317,0.010380023209750027,94.0,3125.0,4936.0,0.0
MA_63 MA_78,-0.3723757365633633,1.1719369534246047,0.010524557302120624,88.0,3114.0,4936.0,0.0
MA_63 MA_79,-0.4740073879705101,1.512958852178412,0.01061088880814586,88.0,3117.0,4936.0,0.0
MA_63 MA_80,-0.5044670053244729,1.603472100002295,0.010609294099075623,82.0,3120.0,4936.0,0.0
MA_63 MA_81,-0.5204488147199153,1.771207670624264,0.010607374479278885,80.0,3121.0,4936.0,0.0
MA_63 MA_82,-0.5204488147199148,1.5458776223684216,0.010607374479278897,80.0,3123.0,4936.0,0.0
MA_63 MA_83,-0.3175712623299989,1.4591993672616153,0.010403226355404287,80.0,3128.0,4936.0,0.0
MA_63 MA_84,-0.26245082434224076,1.7496066242947137,0.01038637640088834,80.0,3134.0,4936.0,0.0
MA_63 MA_85,-0.23609293421440466,1.415867339448639,0.01039936842211612,80.0,3145.0,4936.0,0.0
MA_63 MA_86,-0.23609293421440627,2.1147204773636883,0.010399368422116109,72.0,3149.0,4936.0,0.0
MA_63 MA_87,-0.043874268689278705,1.6661582205625205,0.010352821570594157,66.0,3153.0,4936.0,0.0
MA_63 MA_88,-0.04387426868927868,1.6118688800043293,0.010352821570594164,64.0,3154.0,4936.0,0.0
MA_63 MA_89,0.1344454513411555,1.6959617076972684,0.010292362037237105,64.0,3144.0,4936.0,0.0
MA_63 MA_90,0.11435950727723126,1.534144499553448,0.01029446857187631,62.0,3148.0,4936.0,0.0
MA_63 MA_91,0.203939698254541,1.5153365505460918,0.010345807275883334,60.0,3150.0,4936.0,0.0
MA_63 MA_92,0.2039396982545397,1.458516430530211,0.01034580727588333,62.0,3229.0,4936.0,0.0
MA_63 MA_93,0.21380937603136072,1.2966440456538049,0.010346269292463075,62.0,3235.0,4936.0,0.0
MA_63 MA_94,0.22844885984662522,1.3559570308074718,0.010347128280465481,58.0,3237.0,4936.0,0.0
MA_63 MA_95,0.26323160020269665,1.624155533809296,0.010352455111518092,58.0,3242.0,4936.0,0.0
MA_63 MA_96,0.26323160020269654,1.7240034746276467,0.010352455111518095,56.0,3244.0,4936.0,0.0
MA_63 MA_97,0.09043287639414084,1.6383130212049992,0.01036536130855141,56.0,3247.0,4936.0,0.0
MA_63 MA_98,0.07088191651643919,1.6715694150406004,0.01035822139729089,54.0,3248.0,4936.0,0.0
MA_63 MA_99,0.04647106062855693,1.7124919324257268,0.010361316101299064,52.0,3259.0,4936.0,0.0
MA_63 MA_100,0.08839599646403977,1.7887436888151838,0.01034619193366125,50.0,3260.0,4936.0,0.0
MA_64 MA_74,-0.07407383724972583,1.123619754366914,0.010287320474374131,118.0,3137.0,4936.0,0.0
MA_64 MA_75,-0.01350012373763485,1.215127954927898,0.010342001274562624,108.0,3133.0,4936.0,0.0
MA_64 MA_76,-0.13930831779122133,1.6504225073718688,0.010372568962067034,100.0,3123.0,4936.0,0.0
MA_64 MA_77,-0.23377767486217693,1.3676989074397925,0.010308985334959704,100.0,3122.0,4936.0,0.0
MA_64 MA_78,-0.17037701887020937,1.4695454790175213,0.010292442394835496,92.0,3126.0,4936.0,0.0
MA_64 MA_79,-0.44968837079258756,1.2676092706285411,0.010591386897623902,88.0,3116.0,4936.0,0.0
MA_64 MA_80,-0.44968837079258794,1.5980979175033658,0.010591386897623907,86.0,3113.0,4936.0,0.0
MA_64 MA_81,-0.49688081226232317,1.4659247214529603,0.010608598734128984,86.0,3117.0,4936.0,0.0
MA_64 MA_82,-0.3175712623299982,1.3523538461190299,0.010403226355404286,90.0,3116.0,4936.0,0.0
MA_64 MA_83,-0.31757126232999966,1.5622779758480019,0.010403226355404284,82.0,3119.0,4936.0,0.0
MA_64 MA_84,-0.2914316088852587,1.80373070800706,0.010416262033373513,80.0,3122.0,4936.0,0.0
MA_64 MA_85,-0.2471701571426741,1.3880788990023003,0.010373662371213996,78.0,3136.0,4936.0,0.0
MA_64 MA_86,-0.09261331707172496,2.1006891854200553,0.010408109189853654,76.0,3141.0,4936.0,0.0
MA_64 MA_87,-0.09261331707172564,1.666785926042524,0.010408109189853654,68.0,3149.0,4936.0,0.0
MA_64 MA_88,-0.0795585696286948,1.5358735845000435,0.01040457736716752,64.0,3145.0,4936.0,0.0
MA_64 MA_89,0.05416349967756869,1.5618027935072774,0.01031261404357448,64.0,3151.0,4936.0,0.0
MA_64 MA_90,0.11329749616980811,1.4485656688661006,0.010294470439264299,62.0,3145.0,4936.0,0.0
MA_64 MA_91,0.21748349983244586,1.4379150980332946,0.010346677980513554,56.0,3149.0,4936.0,0.0
MA_64 MA_92,0.2284488598466238,1.424141904041484,0.010347128280465485,58.0,3228.0,4936.0,0.0
MA_64 MA_93,0.18061026648306996,1.5060640037675062,0.01033661791154353,58.0,3229.0,4936.0,0.0
MA_64 MA_94,0.21518950121156158,1.5016011089610979,0.010342013773856193,58.0,3236.0,4936.0,0.0
MA_64 MA_95,0.15412861478296028,1.373002277509424,0.010360312814739842,58.0,3244.0,4936.0,0.0
MA_64 MA_96,0.06768976427959263,1.4159176276099097,0.01039739167357963,58.0,3246.0,4936.0,0.0
MA_64 MA_97,0.11317829206466737,1.4964940938077897,0.01037844865886388,56.0,3241.0,4936.0,0.0
MA_64 MA_98,0.14070832565190797,1.685557713604409,0.010381970649093618,52.0,3254.0,4936.0,0.0
MA_64 MA_99,0.027460104584137134,1.6607886620328771,0.010364993057886877,52.0,3254.0,4936.0,0.0
MA_64 MA_100,0.08839599646404112,1.7965113658203116,0.010346191933661252,50.0,3258.0,4936.0,0.0
MA_65 MA_75,-0.14624831666810925,1.5930804711507873,0.01038993689265562,116.0,3134.0,4936.0,0.0
MA_65 MA_76,-0.05659539595669053,1.3316458419473092,0.01033640259157717,106.0,3131.0,4936.0,0.0
MA_65 MA_77,-0.10524598110092064,1.5281870192827784,0.010254445333469978,102.0,3124.0,4936.0,0.0
MA_65 MA_78,-0.19953057625969384,1.9022785238698376,0.010346098950411555,96.0,3126.0,4936.0,0.0
MA_65 MA_79,-0.3867987952928703,1.798536943320252,0.010553581527687901,88.0,3122.0,4936.0,0.0
MA_65 MA_80,-0.53100451418906,1.7728006341702578,0.010601132153371261,88.0,3119.0,4936.0,0.0
MA_65 MA_81,-0.5300796729535004,1.4046540711858895,0.01060115844250177,88.0,3119.0,4936.0,0.0
MA_65 MA_82,-0.295457186285017,2.036599878793609,0.01041474325843609,86.0,3123.0,4936.0,0.0
MA_65 MA_83,-0.32636682080173046,1.936247402700686,0.01040902859265281,88.0,3118.0,4936.0,0.0
MA_65 MA_84,-0.3263668208017313,1.3263210897840114,0.010409028592652804,82.0,3114.0,4936.0,0.0
MA_65 MA_85,-0.14948500493203376,1.5559562157768334,0.010425339595427517,82.0,3127.0,4936.0,0.0
MA_65 MA_86,-0.11860468049447614,1.8921531223651074,0.010419955897866736,78.0,3135.0,4936.0,0.0
MA_65 MA_87,-0.13760126327141692,1.214356406618526,0.010421836524522592,72.0,3133.0,4936.0,0.0
MA_65 MA_88,-0.08057698521489567,1.2487112976981813,0.010404571091422283,70.0,3142.0,4936.0,0.0
MA_65 MA_89,0.020284812270333984,1.157784756783701,0.010457023748673529,66.0,3141.0,4936.0,0.0
MA_65 MA_90,0.109133195486495,1.3639654495844558,0.010354350404382333,62.0,3142.0,4936.0,0.0
MA_65 MA_91,0.18061026648307152,1.3481710237665991,0.010336617911543519,62.0,3221.0,4936.0,0.0
MA_65 MA_92,0.18061026648307146,1.4068060830604114,0.010336617911543522,58.0,3223.0,4936.0,0.0
MA_65 MA_93,0.2248047996081348,1.463008120877371,0.010341471281630609,58.0,3229.0,4936.0,0.0
MA_65 MA_94,0.22480479960813354,1.3132511652210432,0.010341471281630604,58.0,3227.0,4936.0,0.0
MA_65 MA_95,0.0770258239259038,1.2324666079707334,0.01039690609564049,58.0,3238.0,4936.0,0.0
MA_65 MA_96,0.07702582392590389,1.332573893298223,0.010396906095640477,56.0,3244.0,4936.0,0.0
MA_65 MA_97,0.1646218966999545,1.4175845382645287,0.010382348574745934,56.0,3249.0,4936.0,0.0
MA_65 MA_98,0.1254802807578591,1.53732840363273,0.010384621950355348,54.0,3255.0,4936.0,0.0
MA_65 MA_99,0.0796732047536796,1.4930966343314553,0.010351130473353945,52.0,3256.0,4936.0,0.0
MA_65 MA_100,0.03920624232190574,1.553855119171927,0.010359494382584008,50.0,3258.0,4936.0,0.0
MA_66 MA_76,-0.00904462434597796,1.4132038844674004,0.010317845583813198,110.0,3128.0,4936.0,0.0
MA_66 MA_77,-0.1254314043756688,1.5023502934787523,0.010411409835186111,100.0,3127.0,4936.0,0.0
MA_66 MA_78,-0.23619363387733203,1.7422943548547485,0.010338950036260374,100.0,3121.0,4936.0,0.0
MA_66 MA_79,-0.4703176958889834,1.429852665175765,0.010563223729087587,92.0,3130.0,4936.0,0.0
MA_66 MA_80,-0.4831226717775369,1.546698742295007,0.010557493333181896,88.0,3127.0,4936.0,0.0
MA_66 MA_81,-0.34059706421156644,1.4778549317630656,0.010403287103719214,90.0,3118.0,4936.0,0.0
MA_66 MA_82,-0.33913303677316375,2.0062762211125658,0.010409809818898625,86.0,3124.0,4936.0,0.0
MA_66 MA_83,-0.21160800539878033,1.6503332439111489,0.010456478288091074,86.0,3122.0,4936.0,0.0
MA_66 MA_84,-0.13081994089263285,1.1035505109265817,0.01042086407210269,84.0,3118.0,4936.0,0.0
MA_66 MA_85,-0.13182818805947022,1.5938016476062322,0.01042085559640153,78.0,3118.0,4936.0,0.0
MA_66 MA_86,-0.13760126327141706,1.5169290321500482,0.010421836524522584,82.0,3132.0,4936.0,0.0
MA_66 MA_87,-0.18274055499630332,1.301171244307072,0.010410715625996412,76.0,3129.0,4936.0,0.0
MA_66 MA_88,-0.08311734858317228,1.1869636045860297,0.0104635694265536,70.0,3134.0,4936.0,0.0
MA_66 MA_89,-0.08311734858317095,1.1694695900508916,0.010463569426553599,66.0,3138.0,4936.0,0.0
